250	 6.42
300	 6.42
350	 6.42
400	 6.96
450	 7.04
500	 7.04
550	 7.04
600	 7.04
650	 7.04
700	 7.04
750	 7.04
800	 7.04
850	 7.04
900	 6.95
950	 6.85
1000	 6.85
1050	 6.85
1100	 6.85
1150	 6.85
1200	 6.87
1250	 6.87
1300	 6.87
1350	 6.87
1400	 6.87
1450	 6.93
1500	 7.08
1550	 7.08
1600	 7.08
1650	 6.86
1700	 6.79
1750	 6.79
1800	 6.87
1850	 7.23
1900	 7.23
1950	 6.54
2000	 6.31
2050	 6.39
2100	 6.76
2150	 6.76
2200	 6.76
2250	 7.10
2300	 7.17
2350	 7.13
2400	 7.11
2450	 6.86
2500	 6.38
2550	 6.38
2600	 6.75
2650	 6.90
2700	 6.80
2750	 6.77
2800	 6.94
2850	 7.04
2900	 7.03
2950	 6.85
3000	 6.85
3050	 7.10
3100	 7.12
3150	 6.37
3200	 6.37
3250	 6.49
3300	 6.43
3350	 6.33
3400	 6.50
3450	 6.54
3500	 6.87
3550	 6.91
3600	 7.10
3650	 7.04
3700	 7.00
3750	 6.87
3800	 6.83
3850	 6.74
3900	 6.73
3950	 6.70
4000	 6.86
4050	 6.92
4100	 6.94
4150	 6.85
4200	 6.81
4250	 6.76
4300	 6.78
4350	 6.69
4400	 6.48
4450	 6.48
4500	 6.68
4550	 7.08
4600	 6.64
4650	 6.72
4700	 6.74
4750	 6.82
4800	 6.79
4850	 6.14
4900	 6.68
4950	 7.02
5000	 7.06
5050	 6.66
5100	 6.75
5150	 6.97
5200	 6.69
5250	 6.88
5300	 7.01
5350	 6.90
5400	 6.74
5450	 6.78
5500	 7.45
5550	 6.49
5600	 6.92
5650	 6.97
5700	 6.84
5750	 6.82
5800	 6.84
5850	 6.58
5900	 7.18
5950	 6.74
6000	 6.99
6050	 6.87
6100	 6.84
6150	 6.78
6200	 6.83
6250	 6.62
6300	 6.94
6350	 6.88
6400	 6.91
6450	 6.60
6500	 6.98
6550	 6.96
6600	 6.94
6650	 6.79
6700	 6.89
6750	 6.93
6800	 6.57
6850	 6.57
6900	 6.87
6950	 6.47
7000	 6.82
7050	 6.82
7100	 7.04
7150	 6.94
7200	 6.92
7250	 7.01
7300	 7.12
7350	 7.02
7400	 6.96
7450	 7.02
7500	 7.17
7550	 6.91
