-554848, -750
-861300, -726
-1034184, -4326
-1135824, -4720
-1196932, -7590
-1242352, -8360
-1271296, -7328
-1296240, -3752
-1313948, -3802
-1325128, -4336
-1335212, -5648
-1342948, -4012
-1351476, -5014
-1358588, -3340
-1363720, -5590
-1365780, -6968
-1371440, -6608
-1375936, -8288
-1378420, -11200
-1377484, -15068
-1382628, -12988
-1384304, -12148
-1389620, -13852
-1393108, -14794
-1393780, -14794
-1393824, -14570
-1395032, -13890
-1397304, -17120
-1399160, -19700
-1401752, -19366
-1402560, -20542
-1403520, -21808
-1404436, -21988
-1406216, -22762
-1407784, -25204
-1409048, -26556
-1411108, -28604
-1412144, -29596
-1410844, -28732
-1411172, -29982
-1413524, -33092
-1411988, -34224
-1411284, -34250
-1410932, -32328
-1410052, -32594
-1413180, -33474
-1416412, -31442
-1416812, -33102
-1416060, -33824
-1417132, -30760
-1413928, -28722
-1419048, -25258
-1420220, -25958
-1420128, -23950
-1422520, -24354
-1423716, -26072
-1425572, -23666
-1425572, -22756
-1425032, -21750
-1425352, -23188
-1427716, -22892
-1423092, -18280
-1425808, -20662
-1423916, -20026
-1425380, -20652
-1424860, -23880
-1424028, -23592
-1427888, -23468
-1428788, -24568
-1427776, -24486
-1429172, -22304
-1425928, -21390
-1429704, -21108
-1428912, -19694
-1431764, -20398
-1430848, -19384
-1434552, -18162
-1435132, -18248
-1432424, -19866
-1434964, -17200
-1434716, -14776
-1433600, -14216
-1433396, -13318
-1433556, -14908
-1436676, -18028
-1434584, -18020
-1434332, -18440
-1434244, -21416
-1434192, -25276
-1436192, -25084
-1436800, -24418
-1437572, -20026
-1434620, -20158
-1435436, -19454
-1435676, -22132
-1438760, -24584
-1439680, -23562
-1440544, -21084
-1438776, -22250
-1439368, -19662
-1440192, -20914
-1438724, -17000
-1438808, -17684
-1436812, -17684
-1441400, -17536
-1440216, -18420
-1437924, -18160
-1438568, -13842
-1439480, -13670
-1439536, -12932
-1437404, -10212
-1439848, -8028
-1441336, -9324
-1440008, -10240
-1439076, -9772
-1440628, -7452
-1440972, -8138
-1438784, -9088
-1439292, -9240
-1439156, -11156
-1438584, -10142
-1436296, -11914
-1439908, -12138
-1437264, -12850
-1438960, -13406
-1440940, -14542
-1442820, -16844
-1438328, -15830
-1443916, -18520
-1440984, -15860
-1439016, -16370
-1440816, -16518
-1441744, -15676
-1447532, -18622
-1446064, -17990
-1447452, -17440
-1445752, -16992
-1446580, -16234
-1445180, -16292
-1447440, -17628
-1445700, -20034
-1445964, -18028
-1447236, -18974
-1446936, -19112
-1448976, -18350
-1447368, -14750
-1448316, -15684
-1447060, -14372
-1450196, -12914
-1447920, -14402
-1447516, -15104
-1449996, -15624
-1448704, -15708
-1447164, -14976
-1447472, -11132
-1449072, -11058
-1449576, -9798
-1448040, -8628
-1446420, -9374
-1448560, -7530
-1452352, -5562
-1450476, -2960
-1449976, -2194
-1449808, -4240
-1451112, -3244
-1452172, -3216
-1451092, -3392
-1453820, -4928
-1452464, -3248
-1449044, -3176
-1450176, -1642
-1451864, -1264
-1453584, -1378
-1450100, -2794
-1451164, -2602
-1451448, -2820
-1449320, -3686
-1448080, -3468
-1449888, -4846
-1451524, -2354
-1451220, -372
-1448208, -2352
-1447708, -5428
-1450028, -3988
-1448500, -5312
-1451112, -5788
-1449356, -5140
-1450692, -4372
-1449732, -5608
-1451636, -5656
-1451124, -4832
-1449212, -4248
-1451748, -4208
-1454648, -5154
-1453640, -3904
-1450016, -5580
-1451816, -5576
-1455456, -5134
-1452076, -6426
-1452180, -7182
-1451016, -6628
-1453576, -4112
-1453484, -5608
-1450116, -5768
-1450208, -3774
-1453512, -4602
-1449660, -2910
-1452372, -3870
-1453780, -6650
-1452128, -6914
-1453000, -5314
-1456264, -7034
-1452132, -6492
-1453540, -4938
-1448644, -1246
-1451488, -1706
-1452424, -3820
-1449884, -2054
-1447516, -1326
-1447920, -1362
-1449944, -2534
-1449176, -838
-1451272, -2200
-1452376, -2534
-1448896, -2684
-1449264, -4846
-1451572, -3212
-1454124, -902
-1451252, -558
-1450384, -906
-1447768, 748
-1446992, 726
-1451796, 1690
-1452096, 402
-1451064, 776
-1450196, 716
-1448392, -2024
-1447748, -1432
-1447792, 422
-1447380, 1882
-1450364, 2132
-1450576, 3968
-1451192, 7670
-1448456, 5706
-1452256, 2326
-1449400, 2400
-1449148, 4426
-1451232, 5194
-1451504, 7446
-1449244, 7380
-1449848, 8222
-1451644, 10384
-1452036, 8818
-1451580, 9616
-1452808, 9724
-1456352, 8482
-1453112, 12434
-1454052, 13252
-1455724, 11540
-1449104, 13348
-1453012, 13304
-1452476, 10120
-1453132, 11962
-1452232, 10852
-1451148, 8430
-1450332, 9512
-1451656, 11130
-1449968, 11342
-1450140, 10950
-1451388, 10558
-1451616, 8284
