-860964, 4378
-1377604, 6352
-1597460, 9834
-1706924, 11784
-1771832, 12034
-1815788, 14616
-1848952, 16996
-1875392, 17098
-1897760, 19488
-1914200, 22262
-1928480, 23622
-1940484, 29550
-1952060, 30946
-1960716, 34920
-1968596, 37372
-1975644, 39920
-1981416, 40606
-1987756, 45748
-1992288, 46322
-1997356, 43890
-2001524, 40980
-2005360, 39096
-2008664, 38206
-2012124, 37824
-2014968, 36610
-2018872, 36960
-2021736, 38014
-2024996, 34868
-2027596, 34256
-2029920, 33166
-2032216, 29486
-2034604, 24094
-2036052, 22718
-2038248, 19996
-2040136, 16686
-2042080, 10424
-2043580, 6390
-2045104, 2954
-2045740, 2060
-2047336, 2452
-2048464, -1236
-2049728, -6458
-2051028, -8714
-2051788, -10802
-2052696, -15064
-2054104, -17780
-2054956, -24250
-2056160, -24574
-2057064, -22914
-2057880, -24228
-2058484, -26106
-2059268, -29188
-2060236, -30794
-2060848, -30098
-2062192, -33120
-2062712, -36132
-2063076, -38470
-2063508, -41708
-2064284, -43960
-2064720, -47454
-2065636, -51966
-2066048, -53846
-2066328, -54712
-2066560, -55930
-2066792, -57658
-2067088, -59540
-2067252, -60944
-2067600, -65440
-2068068, -69600
-2068692, -71228
-2069084, -74750
-2069396, -81632
-2069792, -84084
-2070240, -88584
-2070660, -91596
-2071116, -93654
-2071472, -97036
-2071800, -97548
-2071968, -100136
-2072104, -102142
-2072320, -103634
-2072488, -104860
-2072644, -107110
-2072964, -107592
-2073268, -108434
-2073404, -111000
-2073540, -113944
-2073880, -115606
-2074108, -118464
-2074316, -122798
-2074488, -126028
-2074596, -127954
-2074776, -129226
-2075264, -131644
-2075396, -134626
-2075564, -138058
-2075912, -142992
-2076584, -152890
-2077228, -159026
-2077324, -162858
-2077492, -166858
-2077868, -170912
-2078184, -176200
-2078464, -181032
-2078640, -183276
-2078964, -184698
-2079020, -186460
-2079080, -189886
-2079228, -196872
-2079424, -200288
-2079472, -203516
-2079576, -206752
-2079692, -208028
-2079888, -203932
-2079964, -206910
-2080020, -210190
-2080108, -213606
-2080160, -218220
-2080220, -222350
-2080372, -227490
-2080480, -233120
-2080572, -237338
-2080620, -242018
-2080700, -246008
-2080800, -250802
-2080912, -255996
-2081092, -262492
-2081436, -270496
-2081940, -283274
-2082396, -289746
-2082456, -293084
-2082572, -299518
-2082832, -305492
-2083008, -310918
-2083208, -315456
-2083296, -318660
-2083364, -325188
-2083732, -335404
-2084012, -343794
-2084088, -353586
-2084240, -358650
-2084488, -364342
-2084552, -366814
-2084652, -369984
-2084776, -374218
-2084968, -379318
-2085076, -386358
-2085260, -390576
-2085352, -393714
-2085468, -396512
-2085968, -404082
-2087100, -427790
-2087676, -429780
-2087956, -432298
-2087980, -432554
-2088004, -433186
-2088032, -433908
-2088124, -437412
-2088148, -438634
-2088172, -439480
-2088200, -440284
-2088204, -441162
-2088244, -441854
-2088272, -441686
-2088296, -440850
-2088324, -441106
