-613448, -810
-975476, -3446
-1177492, -658
-1299580, -1640
-1380932, -3122
-1433028, -6378
-1470652, -7126
-1500120, -10800
-1521300, -13334
-1538416, -14814
-1558412, -15848
-1570656, -14844
-1578836, -13200
-1589188, -14342
-1599560, -15544
-1604888, -15612
-1615912, -18628
-1620364, -19506
-1626104, -20348
-1634312, -23228
-1639348, -22740
-1643128, -22184
-1647232, -22758
-1652280, -21296
-1657664, -22056
-1660204, -23400
-1663924, -25710
-1667224, -27338
-1668372, -26030
-1672460, -25860
-1672600, -26604
-1674852, -26518
-1678480, -25622
-1677872, -26412
-1680588, -23558
-1684072, -25518
-1688304, -25316
-1687820, -27062
-1690392, -28674
-1692424, -31716
-1691308, -32518
-1692136, -33302
-1695988, -34184
-1696492, -34698
-1697696, -34766
-1700336, -34320
-1701664, -34022
-1700264, -32614
-1702380, -32764
-1703780, -33212
-1706640, -34794
-1708156, -35756
-1708232, -35996
-1710512, -35634
-1715340, -37914
-1710456, -37478
-1713652, -36042
-1714460, -36414
-1715680, -35760
-1715088, -36590
-1717508, -35334
-1718532, -36052
-1718092, -36150
-1721288, -35992
-1719380, -36794
-1720040, -37886
-1721136, -39112
-1719440, -37950
-1721700, -37602
-1722592, -35884
-1725420, -35644
-1725488, -36130
-1726148, -33248
-1724088, -34364
-1723404, -34530
-1724608, -38296
-1728160, -39134
-1725132, -39596
-1724840, -39376
-1729720, -39678
-1728532, -41188
-1726952, -42048
-1726768, -42770
-1727288, -41518
-1731000, -40612
-1731884, -41974
-1734188, -42000
-1733548, -43604
-1730292, -42564
-1732920, -42512
-1733704, -43628
-1733652, -44778
-1737264, -43458
-1736100, -44180
-1738040, -44560
-1737204, -46040
-1739240, -47268
-1738304, -49468
-1738044, -49376
-1736484, -50274
-1740268, -51742
-1740180, -51216
-1740100, -51830
-1739140, -51404
-1739152, -51352
-1737692, -52848
-1739872, -55228
-1739596, -53568
-1740568, -51974
-1743380, -51648
-1741456, -52770
-1742792, -53956
-1744312, -57862
-1744324, -58000
-1745540, -59660
-1747380, -59992
-1746612, -58288
-1744532, -59544
-1745508, -58802
-1743524, -60332
-1745588, -64712
-1744016, -63628
-1745068, -63528
-1748056, -63122
-1748964, -64068
-1752456, -64240
-1749096, -63846
-1748076, -62634
-1746484, -63730
-1749888, -62094
-1749992, -64394
-1752816, -65640
-1752208, -65056
-1753200, -66058
-1752444, -67476
-1752360, -68252
-1754044, -68020
-1752768, -67172
-1752096, -66706
-1751948, -66714
-1751832, -67356
-1755080, -65696
-1755316, -65150
-1755400, -66254
-1756996, -65446
-1757448, -66270
-1752956, -64600
-1754600, -64864
-1754332, -66298
-1754244, -64866
-1754544, -66046
-1753136, -64888
-1754928, -65656
-1752780, -66248
-1752460, -64986
-1756196, -66004
-1751948, -67038
-1755888, -66286
-1755000, -65538
-1758256, -65392
-1756880, -65792
-1758240, -67748
-1759344, -66878
-1759400, -67524
-1758784, -67192
-1758504, -69170
-1758580, -68912
-1759152, -68224
-1761316, -67966
-1758628, -67756
-1757840, -66972
-1758504, -67422
-1762440, -68070
-1760628, -70516
-1759612, -71304
-1759924, -71660
-1761132, -71400
-1760460, -71460
-1760328, -73576
-1759608, -73372
-1759488, -71818
-1760340, -71442
-1761220, -71310
-1760076, -72420
-1757624, -71164
-1758644, -71130
-1761148, -70560
-1762852, -70844
-1760456, -70372
-1760148, -72374
-1760856, -73994
-1763748, -74704
-1761364, -74356
-1762708, -71492
-1765680, -73688
-1762180, -73874
-1764328, -73482
-1763664, -72898
-1762492, -73818
-1764792, -73180
-1762612, -71394
-1764084, -72112
-1764456, -71294
-1763512, -72740
-1763068, -74668
-1765444, -75302
-1763320, -74800
-1764968, -75418
-1767616, -75946
-1766328, -77190
-1768028, -79238
-1765684, -79272
-1766100, -80312
-1764824, -80412
-1763996, -81138
-1766184, -81804
-1767500, -81278
-1765788, -82386
-1767056, -82178
-1768248, -81868
-1766396, -81968
-1765984, -81596
-1765276, -79490
-1764932, -80348
-1763188, -78950
-1767688, -79592
-1768316, -81788
-1769944, -81612
-1770484, -81420
-1766884, -80822
-1768184, -80504
-1768792, -81432
-1769624, -81534
-1770780, -82650
-1770140, -81692
-1770544, -81920
-1770644, -81202
-1768696, -83026
-1767592, -82658
-1766556, -81924
-1765860, -80028
-1768224, -81074
-1769336, -82044
-1768048, -82156
-1772416, -81758
-1772192, -81556
-1771132, -80220
-1773292, -80574
-1770940, -80470
-1771400, -80442
-1770940, -80942
-1771452, -81576
-1772356, -81500
-1770616, -81516
-1767308, -83244
-1766640, -82080
-1767600, -82510
-1767064, -82332
-1769784, -82898
-1773424, -82894
-1773416, -85460
-1771900, -84848
-1770776, -84428
-1771916, -84910
-1773368, -85340
-1772912, -84392
-1772184, -84848
-1772940, -85436
-1774896, -84966
-1772540, -84434
-1774156, -84722
-1770936, -84306
-1773708, -84294
-1773308, -83720
-1773792, -84256
-1774080, -84536
-1774756, -84124
-1775848, -85634
-1775212, -86204
-1775692, -85506
-1774308, -86686
-1775516, -88030
-1778760, -88490
-1775364, -88372
-1773856, -85726
-1775224, -87330
-1775356, -86650
-1773852, -85596
-1773560, -86982
-1775076, -86628
-1775092, -87572
-1774156, -88222
-1776116, -88832
-1777276, -89210
-1778340, -90262
-1776580, -89272
-1777780, -88014
-1774452, -87346
-1774516, -87906
-1776064, -89142
-1775220, -88894
-1773288, -88700
-1772656, -87814
-1771064, -88592
-1772932, -91082
-1775544, -93308
-1776392, -92902
-1777384, -91382
-1775328, -92512
-1776852, -91054
-1776872, -90386
-1775348, -91590
-1774684, -91392
-1776812, -91148
-1775500, -91600
-1775460, -92074
-1776736, -91694
-1776868, -91848
-1776380, -91200
-1775340, -93872
-1777636, -92938
-1779404, -92894
-1779708, -91534
-1778248, -93560
-1778424, -93702
-1778204, -93494
-1777960, -94504
-1778120, -93216
-1779176, -93248
-1778120, -93024
-1779856, -93974
-1779148, -95150
-1778020, -95522
-1779172, -96210
-1780564, -96008
-1778624, -96278
-1779804, -95186
-1780624, -94318
-1781384, -95824
-1778320, -93496
-1777356, -94922
-1777956, -93084
-1777792, -92716
-1779680, -91182
-1779780, -91002
-1777660, -92570
-1776724, -93114
-1778300, -93928
-1779688, -93858
-1777880, -93666
-1779616, -94488
-1780368, -95076
-1779404, -95740
-1780356, -95124
-1780420, -95046
-1781676, -95958
-1779944, -95562
-1779360, -94982
-1777608, -96328
-1781556, -97552
-1780472, -95032
-1779424, -95720
-1780264, -96304
-1781184, -97292
-1780332, -96344
-1781332, -95052
-1779588, -94684
-1779008, -95754
-1779532, -94690
-1783808, -95032
-1782700, -96704
-1780916, -96234
-1779020, -95958
-1779908, -97870
-1779064, -99210
-1781284, -100928
-1781520, -99130
-1782696, -98816
-1784904, -99040
-1784100, -99100
-1782996, -98618
-1782516, -98776
-1783124, -99424
-1780624, -100828
-1778344, -101880
-1779864, -99704
-1781164, -99922
-1780928, -100380
-1782588, -100574
-1782264, -101468
-1782776, -103164
-1783220, -100924
-1778672, -103344
-1780784, -103036
-1781004, -103432
-1782644, -102074
-1781108, -102506
-1781472, -101478
-1782112, -102234
-1787056, -101954
-1783356, -100550
-1783404, -99580
-1780464, -99172
-1783192, -99570
-1781048, -99088
-1782984, -99238
-1783732, -100322
-1786436, -101228
-1785400, -100048
-1785856, -100984
-1783268, -100586
-1781352, -100930
-1780816, -101004
-1780580, -100888
-1783912, -101506
-1783808, -101524
-1783252, -101682
-1783816, -103194
-1785992, -102230
-1785468, -103482
-1782196, -102846
-1784348, -102292
-1785376, -101252
-1784028, -101844
-1786836, -101264
-1784924, -100488
-1783756, -99402
-1783796, -100044
-1784236, -99416
-1784108, -100286
-1783492, -100554
-1782844, -99774
-1784196, -99228
-1784564, -98662
-1785100, -99780
-1786172, -98596
-1783516, -96828
-1783484, -96212
-1784660, -96218
-1783736, -96206
-1783240, -93574
-1785872, -94752
-1786100, -96000
-1788188, -96608
-1785372, -97860
-1786772, -98958
-1783924, -99224
-1785844, -99332
-1785164, -97508
-1783656, -97966
-1785692, -98148
-1784776, -96510
-1786588, -98194
-1784480, -97786
-1784828, -97762
-1785780, -98908
-1786668, -98782
-1786140, -98048
-1785056, -98354
-1783864, -99354
-1785764, -98344
-1783936, -99314
-1784272, -97692
-1784336, -96772
-1784932, -98104
-1785932, -98888
-1787340, -99104
-1786632, -97722
-1785552, -99718
-1786036, -99984
-1787780, -100396
-1783168, -99836
-1785624, -100372
-1788276, -101230
-1787052, -102896
-1785260, -103208
-1786148, -101304
-1786712, -101074
-1787128, -101454
-1787380, -102066
-1789112, -103144
-1787960, -103448
-1786016, -105338
-1789068, -105788
-1784944, -105520
-1786832, -103784
-1787576, -105160
-1789788, -104372
-1788344, -104356
-1789308, -105362
-1787816, -104504
-1789384, -107414
-1789472, -108316
-1786552, -107758
-1785100, -108110
-1787704, -108646
-1784240, -108856
-1783604, -108300
-1783112, -108386
-1787996, -108238
-1785344, -108254
-1789168, -108768
