-25632, 470
-38452, -146
-45320, -1092
-49136, -746
-50556, -1332
-52020, -1748
-53036, -1138
-53012, -1050
-53392, -4
-52704, -126
-52764, 754
-52704, -144
-52400, -736
-54008, 552
-53488, 666
-53716, 1764
-53280, 862
-53516, 270
-53992, -152
-53112, 932
-52932, 1560
-53172, 1790
-52424, 1694
-53956, 1690
-53968, 1674
-53812, 1312
-53712, 1124
-53228, 614
-53084, 778
-53576, 1060
-53888, 458
-53808, 182
-54448, -50
-54276, 16
-53784, -348
-53832, 730
-53768, -680
-53888, -242
-53032, -454
-53228, 506
-53056, 540
-52616, 990
-53372, 1126
-53124, 112
-52964, 118
-53760, -332
-54228, 198
-53524, -208
-53532, -932
-53468, -1268
-53172, -1944
-52904, -1390
-53380, -978
-54020, -260
-53256, -258
-53304, -408
-52984, -12
-53612, 142
-53372, -346
-53176, 32
-53320, -276
-52736, 48
-53188, 932
-53960, -496
-52908, 514
-53824, 560
-53724, 822
-54308, 498
-53704, 714
-53592, 508
-53256, 428
-53960, 852
-54120, 1602
-53612, 1928
-53552, 700
-53768, 1420
-52920, 734
-53656, 490
-53648, 924
-53964, 1842
-53664, 1056
-53080, 814
-52876, 1304
-52916, 1718
-52684, 1540
-53884, 1114
-53960, 428
-54696, 128
-53936, 944
-53104, 824
-53004, 770
-53700, 454
-53656, -214
-53512, 574
-52900, 804
-52892, 136
-52796, 22
-53116, 770
-52708, 1348
-53536, 246
-53260, 614
-53704, 8
-53876, 1914
-53384, 788
-53980, 850
-53780, 1070
-53768, 1600
-53608, 820
-53832, 884
-53428, 590
-53192, 784
-53392, 112
-52896, 38
-53660, 458
-53308, -1090
-53600, -524
-52660, 238
-53232, -4
-53176, -732
-53740, -782
-53420, 334
-53656, -862
-53136, -396
-53540, -314
-54160, -372
-53608, 148
-53904, 1202
-53580, 332
-53284, 756
-53460, 304
-53580, 112
-53872, -450
-53480, -1128
-53692, -710
-53416, 264
-53728, 528
-53216, 874
-53576, 1110
-53324, -144
-52792, 192
-54080, -42
-54404, 134
-54216, -1006
-54260, -674
-53800, -460
-53612, -1288
-53488, -562
-52512, -760
-53124, -236
-53592, -888
-53352, -392
-54116, 478
-53468, -118
-53708, -988
-53712, -1202
-54100, -866
-53796, -488
-53804, -48
-53920, -766
-53996, -366
-53040, 510
-53496, 88
-53624, 1398
-54444, 2778
-53924, 2678
-54684, 1238
-53164, 1052
-52604, 1048
-54100, 446
-53408, 578
-54028, 786
-53148, 1140
-53416, 1014
-54204, 426
-53760, 516
-53484, 806
-53772, -38
-53520, -80
-53480, 8
-53532, 596
-53220, 328
-53508, -302
-53640, -470
-53632, -1142
-53240, -1206
-53468, -2272
-53604, -2756
-53812, -1110
-53424, -676
-53124, 200
-53028, 530
-53272, 80
-52972, 262
-53084, -638
-52900, -1044
-52568, -782
-53232, -778
-53296, -738
-52936, -214
-53280, -586
-54076, -90
-53120, 1164
-53596, 1180
-53492, 1068
-53008, 664
-53120, 342
-53336, 144
-53584, -734
-53396, -942
-53700, -708
-53684, -12
-53732, -350
-53456, 1088
-53636, 428
-52712, 636
-53248, -84
-53384, 186
-54088, -92
-54260, -280
-54576, -118
-54364, -388
-53492, -180
-53980, 504
-53340, 1022
-52692, 1122
-54120, 702
-53924, 1300
-53516, 1096
-53008, 308
-52948, 516
-54108, -120
-54228, 464
-53464, -206
-53284, -796
-53448, -1222
-53676, -130
-53252, 48
-53484, -464
-53088, -530
-53664, -136
-53564, -914
-53868, -1358
-53052, -1602
-53672, -1884
-52976, -1632
-53408, -1718
-53200, -686
-53640, -922
-53136, -612
-52904, -886
-53048, -430
-52964, 914
-52648, 1590
-52756, 1252
-52860, 1610
-52632, 956
-52836, 1552
-53892, -372
-54128, -214
-53644, -452
-54268, -480
-54140, -614
-53776, -760
-53684, -300
-53432, -116
-53184, 406
-53756, 968
-53336, 608
-53216, -384
-53736, -1030
-53564, -1204
-53292, -858
-53732, -192
-53964, -144
-53600, 396
-53776, 784
-53492, 1008
-53188, 532
-53692, -294
-54284, -150
-53520, -54
-53012, 12
-53476, 496
-54312, 504
-53808, 174
-53476, 464
-53956, 440
-53588, 372
-52872, -332
-53072, -370
-53520, 390
-54212, 442
-53508, -232
-53104, 206
-52996, -232
-52588, -82
-53852, -52
-53604, 290
-53064, 596
-53128, 1154
