1	 6.63
2	 6.63
3	 6.63
4	 6.63
5	 6.63
6	 6.63
7	 6.63
8	 6.63
9	 6.63
10	 6.63
11	 6.63
12	 6.63
13	 6.63
14	 6.63
15	 6.63
16	 6.63
17	 6.63
18	 6.63
19	 6.63
20	 6.63
21	 6.63
22	 6.63
23	 6.63
24	 6.63
25	 6.63
26	 6.63
27	 6.63
28	 6.63
29	 6.63
30	 6.63
31	 6.63
32	 6.63
33	 6.63
34	 6.63
35	 6.63
36	 6.63
37	 6.63
38	 6.55
39	 6.54
40	 6.54
41	 6.54
42	 6.54
43	 6.54
44	 6.54
45	 6.54
46	 6.54
47	 6.54
48	 6.54
49	 6.54
50	 6.54
51	 6.54
52	 6.54
53	 6.54
54	 6.54
55	 6.54
56	 6.54
57	 6.54
58	 6.54
59	 6.54
60	 6.65
61	 6.86
62	 6.86
63	 6.86
64	 6.86
65	 6.86
66	 6.86
67	 6.86
68	 6.86
69	 6.86
70	 6.86
71	 6.86
72	 6.86
73	 6.86
74	 6.86
75	 6.86
76	 6.81
77	 6.72
78	 6.72
79	 6.72
80	 6.72
81	 6.72
82	 6.72
83	 6.72
84	 6.72
85	 6.72
86	 6.72
87	 6.72
88	 6.72
89	 6.71
90	 6.42
91	 6.42
92	 6.42
93	 6.42
94	 6.42
95	 6.42
96	 6.42
97	 6.42
98	 6.42
99	 6.42
100	 6.42
101	 6.39
102	 6.36
103	 6.36
104	 6.36
105	 6.36
106	 6.36
107	 6.36
108	 6.36
109	 6.36
110	 6.36
111	 6.38
112	 6.55
113	 6.55
114	 6.55
115	 6.55
116	 6.55
117	 6.55
118	 6.55
119	 6.55
120	 6.55
121	 6.77
122	 6.92
123	 6.92
124	 6.92
125	 6.92
126	 6.92
127	 6.92
128	 6.92
129	 6.92
130	 6.73
131	 6.68
132	 6.68
133	 6.68
134	 6.68
135	 6.68
136	 6.68
137	 6.68
138	 6.70
139	 6.72
140	 6.72
141	 6.72
142	 6.72
143	 6.72
144	 6.72
145	 6.72
146	 6.56
147	 6.52
148	 6.52
149	 6.52
150	 6.52
151	 6.52
152	 6.52
153	 6.46
154	 6.39
155	 6.39
156	 6.39
157	 6.39
158	 6.39
159	 6.39
160	 6.53
161	 6.69
162	 6.69
163	 6.69
164	 6.69
165	 6.69
166	 6.69
167	 6.46
168	 6.40
169	 6.40
170	 6.40
171	 6.40
172	 6.40
173	 6.46
174	 6.62
175	 6.62
176	 6.62
177	 6.62
178	 6.62
179	 6.64
180	 7.02
181	 7.02
182	 7.02
183	 7.02
184	 7.02
185	 7.00
186	 6.63
187	 6.63
188	 6.63
189	 6.63
190	 6.63
191	 6.68
192	 6.90
193	 6.90
194	 6.90
195	 6.90
196	 6.90
197	 6.72
198	 6.55
199	 6.55
200	 6.55
201	 6.55
202	 6.56
203	 6.88
204	 6.88
205	 6.88
206	 6.88
207	 6.88
208	 6.39
209	 6.13
210	 6.13
211	 6.13
212	 6.13
213	 6.37
214	 6.72
215	 6.72
216	 6.72
217	 6.72
218	 6.69
219	 6.62
220	 6.62
221	 6.62
222	 6.62
223	 6.55
224	 6.41
225	 6.41
226	 6.41
227	 6.41
228	 6.49
229	 6.60
230	 6.60
231	 6.60
232	 6.60
233	 6.54
234	 6.51
235	 6.51
236	 6.51
237	 6.51
238	 6.52
239	 6.53
240	 6.53
241	 6.53
242	 6.63
243	 6.79
244	 6.79
245	 6.79
246	 6.79
247	 6.73
248	 6.72
249	 6.72
250	 6.72
251	 6.60
252	 6.45
253	 6.45
254	 6.45
255	 6.46
256	 6.55
257	 6.55
258	 6.55
259	 6.55
260	 6.39
261	 6.36
262	 6.36
263	 6.36
264	 6.60
265	 6.74
266	 6.74
267	 6.74
268	 6.35
269	 5.94
270	 5.94
271	 5.94
272	 6.19
273	 6.54
274	 6.54
275	 6.54
276	 6.59
277	 6.65
278	 6.65
279	 6.65
280	 6.71
281	 6.78
282	 6.78
283	 6.78
284	 6.75
285	 6.72
286	 6.72
287	 6.72
288	 6.56
289	 6.50
290	 6.50
291	 6.50
292	 6.60
293	 6.61
294	 6.61
295	 6.66
296	 6.90
297	 6.90
298	 6.90
299	 6.78
300	 6.64
301	 6.64
302	 6.64
303	 6.51
304	 6.48
305	 6.48
306	 6.53
307	 6.76
308	 6.76
309	 6.76
310	 6.53
311	 6.39
312	 6.39
313	 6.40
314	 6.60
315	 6.60
316	 6.60
317	 6.58
318	 6.56
319	 6.56
320	 6.56
321	 6.57
322	 6.57
323	 6.57
324	 6.59
325	 6.60
326	 6.60
327	 6.58
328	 6.54
329	 6.54
330	 6.54
331	 6.94
332	 6.95
333	 6.95
334	 6.85
335	 6.79
336	 6.79
337	 6.69
338	 6.50
339	 6.50
340	 6.54
341	 6.95
342	 6.95
343	 6.95
344	 6.74
345	 6.71
346	 6.71
347	 6.66
348	 6.63
349	 6.63
350	 6.66
351	 6.68
352	 6.68
353	 6.53
354	 6.30
355	 6.30
356	 6.45
357	 6.80
358	 6.80
359	 6.80
360	 6.80
361	 6.80
362	 6.82
363	 6.87
364	 6.87
365	 6.91
366	 7.16
367	 7.16
368	 7.11
369	 6.76
370	 6.76
371	 6.76
372	 6.73
373	 6.73
374	 6.66
375	 6.33
376	 6.33
377	 6.37
378	 6.48
379	 6.48
380	 6.53
381	 6.62
382	 6.62
383	 6.70
384	 6.81
385	 6.81
386	 6.83
387	 6.86
388	 6.86
389	 6.56
390	 6.45
391	 6.45
392	 6.65
393	 6.67
394	 6.68
395	 6.71
396	 6.71
397	 6.79
398	 6.97
399	 6.97
400	 6.88
401	 6.80
402	 6.80
403	 6.66
404	 6.63
405	 6.66
406	 6.94
407	 6.94
408	 6.73
409	 6.38
410	 6.38
411	 6.55
412	 6.63
413	 6.64
414	 6.89
415	 6.89
416	 6.83
417	 6.73
418	 6.73
419	 6.74
420	 6.75
421	 6.74
422	 6.71
423	 6.71
424	 6.80
425	 6.89
426	 6.89
427	 6.86
428	 6.86
429	 6.82
430	 6.74
431	 6.74
432	 6.54
433	 6.48
434	 6.50
435	 6.59
436	 6.59
437	 6.78
438	 6.88
439	 6.84
440	 6.63
441	 6.63
442	 6.50
443	 6.43
444	 6.43
445	 6.44
446	 6.44
447	 6.70
448	 6.81
449	 6.80
450	 6.74
451	 6.74
452	 6.29
453	 6.16
454	 6.25
455	 6.42
456	 6.42
457	 6.35
458	 6.34
459	 6.45
460	 6.55
461	 6.57
462	 6.72
463	 6.72
464	 6.45
465	 6.36
466	 6.46
467	 6.63
468	 6.63
469	 6.66
470	 6.66
471	 6.72
472	 6.75
473	 6.79
474	 6.87
475	 6.86
476	 6.53
477	 6.53
478	 6.48
479	 6.46
480	 6.56
481	 6.69
482	 6.71
483	 6.81
484	 6.81
485	 6.99
486	 7.02
487	 6.75
488	 6.56
489	 6.48
490	 6.32
491	 6.33
492	 6.39
493	 6.39
494	 6.47
495	 6.49
496	 6.61
497	 6.68
498	 6.74
499	 6.83
500	 6.79
501	 6.61
502	 6.60
503	 6.43
504	 6.43
505	 6.66
506	 6.72
507	 6.50
508	 6.38
509	 6.55
510	 6.72
511	 6.74
512	 6.77
513	 6.78
514	 6.82
515	 6.80
516	 6.46
517	 6.46
518	 6.52
519	 6.53
520	 6.70
521	 6.75
522	 6.77
523	 6.78
524	 6.80
525	 6.81
526	 6.66
527	 6.48
528	 6.55
529	 6.68
530	 6.66
531	 6.63
532	 6.64
533	 6.70
534	 6.68
535	 6.56
536	 6.56
537	 6.49
538	 6.49
539	 6.39
540	 6.39
541	 6.75
542	 6.75
543	 6.49
544	 6.48
545	 6.32
546	 6.31
547	 6.33
548	 6.33
549	 6.66
550	 6.69
551	 6.72
552	 6.72
553	 6.74
554	 6.74
555	 6.39
556	 6.36
557	 6.82
558	 6.85
559	 6.69
560	 6.69
561	 6.81
562	 6.81
563	 6.90
564	 6.88
565	 6.68
566	 6.68
567	 6.68
568	 6.66
569	 6.57
570	 6.59
571	 6.70
572	 6.65
573	 6.52
574	 6.50
575	 6.47
576	 6.54
577	 6.63
578	 6.71
579	 6.79
580	 6.53
581	 6.37
582	 6.36
583	 6.36
584	 6.56
585	 6.60
586	 6.64
587	 6.64
588	 6.57
589	 6.60
590	 6.73
591	 6.76
592	 6.84
593	 6.82
594	 6.79
595	 6.60
596	 6.48
597	 6.72
598	 6.80
599	 6.81
600	 6.77
601	 6.35
602	 6.42
603	 6.65
604	 6.69
605	 6.74
606	 6.56
607	 6.44
608	 6.48
609	 6.49
610	 6.49
611	 6.52
612	 6.68
613	 6.76
614	 6.90
615	 6.65
616	 6.45
617	 6.76
618	 6.86
619	 6.52
620	 6.53
621	 6.61
622	 6.61
623	 6.61
624	 6.58
625	 6.56
626	 6.67
627	 6.67
628	 6.54
629	 6.63
630	 6.76
631	 6.58
632	 6.47
633	 6.49
634	 6.49
635	 6.49
636	 6.63
637	 6.81
638	 6.65
639	 6.58
640	 6.73
641	 6.71
642	 6.64
643	 6.80
644	 6.93
645	 6.59
646	 6.55
647	 6.85
648	 6.77
649	 6.65
650	 6.51
651	 6.46
652	 6.46
653	 6.52
654	 6.66
655	 6.50
656	 6.41
657	 6.53
658	 6.55
659	 6.61
660	 6.52
661	 6.46
662	 6.69
663	 6.69
664	 6.64
665	 6.80
666	 6.90
667	 6.82
668	 6.80
669	 6.77
670	 6.52
671	 6.39
672	 6.64
673	 6.59
674	 6.49
675	 6.78
676	 6.84
677	 6.57
678	 6.45
679	 6.32
680	 6.62
681	 6.60
682	 6.38
683	 6.65
684	 6.82
685	 6.28
686	 6.43
687	 6.65
688	 6.44
689	 6.41
690	 6.55
691	 6.61
692	 6.65
693	 6.44
694	 6.59
695	 6.79
696	 6.73
697	 6.72
698	 6.71
699	 6.68
700	 6.66
701	 6.59
702	 6.65
703	 6.71
704	 6.86
705	 6.78
706	 6.65
707	 6.74
708	 6.80
709	 6.90
710	 6.88
711	 6.81
712	 6.44
713	 6.43
714	 6.42
715	 6.31
716	 6.36
717	 6.41
718	 6.47
719	 6.57
720	 6.69
721	 6.99
722	 6.97
723	 6.87
724	 6.75
725	 6.65
726	 6.48
727	 6.59
728	 6.65
729	 6.74
730	 6.81
731	 6.80
732	 6.72
733	 6.66
734	 6.55
735	 6.29
736	 6.64
737	 6.63
738	 6.29
739	 6.65
740	 6.66
741	 6.40
742	 6.90
743	 6.95
744	 6.76
745	 6.46
746	 6.48
747	 6.66
748	 6.93
749	 6.75
750	 6.38
751	 6.68
752	 6.67
753	 6.61
754	 6.86
755	 6.74
756	 6.63
757	 6.83
758	 6.55
759	 6.44
760	 6.83
761	 6.81
762	 6.74
763	 6.55
764	 6.37
765	 6.42
766	 6.60
767	 6.39
768	 6.53
769	 6.69
770	 6.56
771	 6.69
772	 6.74
773	 6.61
774	 6.54
775	 6.55
776	 6.60
777	 6.71
778	 6.55
779	 6.38
780	 6.34
781	 6.35
782	 6.44
783	 6.65
784	 6.34
785	 6.51
786	 6.74
787	 6.65
788	 6.79
789	 6.74
790	 6.43
791	 6.45
792	 6.50
793	 6.55
794	 6.54
795	 6.53
796	 6.59
797	 6.74
798	 6.52
799	 6.47
800	 6.45
801	 6.49
802	 6.66
803	 6.61
804	 6.52
805	 6.94
806	 6.87
807	 6.76
808	 6.58
809	 6.74
810	 6.66
811	 6.66
812	 6.89
813	 6.74
814	 6.64
815	 6.58
816	 6.68
817	 6.35
818	 6.32
819	 6.46
820	 6.89
821	 6.84
822	 6.73
823	 6.69
824	 6.81
825	 6.82
826	 6.65
827	 6.59
828	 6.83
829	 6.84
830	 6.77
831	 6.79
832	 6.99
833	 6.73
834	 6.81
835	 6.81
836	 6.70
837	 6.46
838	 6.52
839	 6.52
840	 6.45
841	 6.42
842	 6.66
843	 6.77
844	 6.83
845	 6.93
846	 6.79
847	 6.74
848	 6.68
849	 6.53
850	 6.82
851	 6.67
852	 6.65
853	 6.77
854	 6.57
855	 6.75
856	 6.74
857	 6.72
858	 6.99
859	 6.74
860	 6.88
861	 6.81
862	 6.50
863	 6.87
864	 6.54
865	 6.60
866	 6.73
867	 6.66
868	 6.60
869	 6.37
870	 6.40
871	 6.54
872	 6.30
873	 6.67
874	 6.67
875	 6.67
876	 6.69
877	 6.26
878	 6.57
879	 6.64
880	 6.69
881	 6.74
882	 6.71
883	 6.67
884	 6.69
885	 6.69
886	 6.68
887	 6.87
888	 6.67
889	 6.53
890	 6.47
891	 6.50
892	 6.66
893	 6.32
894	 6.57
895	 6.60
896	 6.47
897	 6.40
898	 6.64
899	 6.46
900	 6.57
901	 6.65
902	 6.54
903	 6.54
904	 7.06
905	 6.79
906	 6.66
907	 6.75
908	 6.95
909	 6.72
910	 6.55
911	 6.63
912	 6.64
913	 6.61
914	 7.03
915	 6.65
916	 6.66
917	 6.58
918	 6.51
919	 6.48
920	 6.50
921	 6.77
922	 6.44
923	 6.57
924	 6.64
925	 6.40
926	 6.41
927	 6.66
928	 6.64
929	 6.87
930	 6.86
931	 6.67
932	 6.76
933	 6.45
934	 6.91
935	 6.94
936	 6.89
937	 6.65
938	 6.33
939	 6.74
940	 6.62
941	 6.73
942	 6.68
943	 6.74
944	 6.76
945	 6.55
946	 6.69
947	 6.67
948	 6.80
949	 6.70
950	 6.70
951	 6.84
952	 6.98
953	 7.00
954	 6.52
955	 6.67
956	 6.74
957	 6.71
958	 6.70
959	 6.74
960	 6.72
961	 6.75
962	 6.66
963	 6.73
964	 6.82
965	 6.74
966	 6.59
967	 6.55
968	 6.65
969	 6.88
970	 6.37
971	 6.72
972	 6.51
973	 6.53
974	 6.59
975	 6.57
976	 6.68
977	 6.79
978	 7.05
979	 6.36
980	 6.44
981	 6.72
982	 6.56
983	 6.61
984	 6.56
985	 6.52
986	 6.70
987	 6.79
988	 6.78
989	 6.65
990	 6.80
991	 6.62
992	 6.67
993	 6.74
994	 6.59
995	 6.38
996	 6.38
997	 6.51
998	 6.77
999	 6.53
1000	 6.48
