200	 6.736352
300	 6.817370
400	 6.751130
500	 6.793965
600	 6.816592
700	 6.733186
800	 6.819769
900	 6.760990
1000	 6.701988
1100	 6.749811
1200	 6.731774
1300	 6.743540
1400	 6.775264
1500	 6.756820
1600	 6.763048
1700	 6.723586
1800	 6.760226
1900	 6.769946
2000	 6.757885
2100	 6.766978
2200	 6.741066
2300	 6.768118
2400	 6.738643
2500	 6.779262
2600	 6.779319
2700	 6.787153
2800	 6.767885
2900	 6.761703
3000	 6.759970
3100	 6.773175
3200	 6.788921
3300	 6.768634
3400	 6.777785
3500	 6.751338
3600	 6.751515
3700	 6.768076
3800	 6.772021
3900	 6.752811
4000	 6.736017
4100	 6.759580
4200	 6.754667
4300	 6.743424
4400	 6.795166
4500	 6.774058
4600	 6.776045
4700	 6.756732
4800	 6.746070
4900	 6.754818
5000	 6.755416
5100	 6.759243
5200	 6.786155
5300	 6.755711
5400	 6.747356
5500	 6.787802
5600	 6.783910
5700	 6.763530
5800	 6.754370
5900	 6.764223
6000	 6.768795
6100	 6.764919
6200	 6.755984
6300	 6.757947
6400	 6.755753
6500	 6.744014
6600	 6.751390
6700	 6.749964
6800	 6.756170
6900	 6.778401
7000	 6.768827
7100	 6.748405
7200	 6.756670
7300	 6.760000
7400	 6.768810
7500	 6.747503
7600	 6.755836
7700	 6.782049
7800	 6.748830
7900	 6.779467
8000	 6.768903
8100	 6.776086
8200	 6.766384
8300	 6.765288
8400	 6.746169
8500	 6.755247
8600	 6.756268
8700	 6.756043
8800	 6.761246
8900	 6.772631
9000	 6.751210
9100	 6.764902
9200	 6.768663
9300	 6.765832
9400	 6.756177
9500	 6.759946
9600	 6.751840
9700	 6.735928
9800	 6.750662
9900	 6.756452
10000	 6.769931
10100	 6.751702
10200	 6.761874
10300	 6.757510
10400	 6.746752
10500	 6.766559
10600	 6.748318
10700	 6.767480
10800	 6.741847
10900	 6.759416
11000	 6.767457
11100	 6.771658
11200	 6.756818
11300	 6.745045
11400	 6.764067
11500	 6.755934
11600	 6.760516
11700	 6.765766
11800	 6.775840
11900	 6.766582
12000	 6.760491
12100	 6.770846
12200	 6.760507
12300	 6.741590
12400	 6.753750
12500	 6.748935
12600	 6.775691
12700	 6.754020
12800	 6.757042
12900	 6.756648
13000	 6.749121
13100	 6.755024
13200	 6.759507
13300	 6.763104
13400	 6.767093
13500	 6.762513
13600	 6.744645
13700	 6.768189
13800	 6.767976
13900	 6.764803
14000	 6.766472
14100	 6.746264
14200	 6.762123
14300	 6.755281
14400	 6.766170
14500	 6.767761
14600	 6.766723
14700	 6.758527
14800	 6.760861
14900	 6.741738
15000	 6.768496
15100	 6.759707
15200	 6.755029
15300	 6.750632
15400	 6.759307
15500	 6.755758
15600	 6.755210
15700	 6.763615
15800	 6.762900
15900	 6.741889
16000	 6.751932
16100	 6.760156
16200	 6.762307
16300	 6.758905
16400	 6.754990
16500	 6.746306
16600	 6.764507
16700	 6.763429
16800	 6.747404
16900	 6.761505
17000	 6.753657
17100	 6.763722
17200	 6.760740
17300	 6.746331
17400	 6.755035
17500	 6.770529
17600	 6.766790
17700	 6.772760
17800	 6.753803
17900	 6.771158
18000	 6.755517
18100	 6.756837
18200	 6.761429
18300	 6.766327
18400	 6.758224
18500	 6.765943
18600	 6.762379
18700	 6.761412
18800	 6.767417
18900	 6.755253
19000	 6.762399
19100	 6.757919
19200	 6.752392
19300	 6.771971
19400	 6.754031
19500	 6.757484
19600	 6.759256
19700	 6.772931
19800	 6.766523
19900	 6.768834
20000	 6.747892
20100	 6.760939
20200	 6.775462
20300	 6.764500
20400	 6.757131
20500	 6.762268
20600	 6.766847
20700	 6.758158
20800	 6.770916
20900	 6.761031
21000	 6.764671
21100	 6.764352
21200	 6.758837
21300	 6.753303
21400	 6.757126
21500	 6.759034
21600	 6.770955
21700	 6.767791
21800	 6.756632
21900	 6.763969
22000	 6.759585
22100	 6.757351
22200	 6.767344
22300	 6.764745
22400	 6.758792
22500	 6.762856
22600	 6.762248
22700	 6.768294
22800	 6.758136
22900	 6.758685
23000	 6.761659
23100	 6.762662
23200	 6.765298
23300	 6.767095
23400	 6.772772
23500	 6.769937
23600	 6.764991
23700	 6.768227
23800	 6.764611
23900	 6.762413
24000	 6.767019
24100	 6.772971
24200	 6.752570
24300	 6.769718
24400	 6.759993
24500	 6.764561
24600	 6.765384
24700	 6.751487
24800	 6.748889
24900	 6.764958
25000	 6.750897
25100	 6.761272
25200	 6.759183
25300	 6.762563
25400	 6.757207
25500	 6.767544
25600	 6.763183
25700	 6.761214
25800	 6.763960
25900	 6.767493
26000	 6.760764
26100	 6.770663
26200	 6.757550
26300	 6.763393
26400	 6.759821
26500	 6.758019
26600	 6.754356
26700	 6.754562
26800	 6.756400
26900	 6.760287
27000	 6.760695
27100	 6.771692
27200	 6.764810
27300	 6.765240
27400	 6.757781
27500	 6.765097
27600	 6.767794
27700	 6.774386
27800	 6.760611
27900	 6.768749
28000	 6.761973
28100	 6.756172
28200	 6.765238
28300	 6.757718
28400	 6.763552
28500	 6.753328
28600	 6.759635
28700	 6.747466
28800	 6.758192
28900	 6.757835
29000	 6.763704
29100	 6.761261
29200	 6.754512
29300	 6.758970
29400	 6.762956
29500	 6.761874
29600	 6.763260
29700	 6.762528
29800	 6.763590
29900	 6.761934
30000	 6.767354
30100	 6.756010
30200	 6.761489
30300	 6.766519
30400	 6.762140
30500	 6.746769
30600	 6.762948
30700	 6.755471
30800	 6.772001
30900	 6.761346
31000	 6.750541
31100	 6.763153
31200	 6.753249
31300	 6.749727
31400	 6.760951
31500	 6.760481
31600	 6.759787
31700	 6.767872
31800	 6.764905
31900	 6.756540
32000	 6.762693
32100	 6.768539
32200	 6.759439
32300	 6.767194
32400	 6.762228
32500	 6.774504
32600	 6.761719
32700	 6.766812
32800	 6.761899
32900	 6.762562
33000	 6.766105
33100	 6.770847
33200	 6.765748
33300	 6.755662
33400	 6.757844
33500	 6.754258
33600	 6.760435
33700	 6.766477
33800	 6.765535
33900	 6.760938
34000	 6.768178
34100	 6.754198
34200	 6.763834
34300	 6.753563
34400	 6.762242
34500	 6.765656
34600	 6.759271
34700	 6.762157
34800	 6.765924
34900	 6.768390
35000	 6.765166
35100	 6.758844
35200	 6.772164
35300	 6.760267
