-2820, 328
-4648, 494
-5616, 544
-6084, 446
-6440, 588
-6640, 616
-6864, 816
-6996, 948
-7120, 1028
-7236, 1136
-7204, 1192
-7268, 1340
-7244, 1418
-7224, 1362
-7360, 1438
-7364, 1480
-7368, 1550
-7352, 1646
-7340, 1716
-7380, 1650
-7396, 1714
-7452, 1720
-7516, 1778
-7492, 1788
-7504, 1760
-7544, 1754
-7568, 1748
-7504, 1776
-7500, 1852
-7520, 1906
-7540, 1930
-7548, 2000
-7520, 2060
-7536, 2124
-7520, 2196
-7580, 2216
-7532, 2270
-7528, 2348
-7572, 2370
-7508, 2348
-7628, 2386
-7528, 2392
-7608, 2370
-7588, 2390
-7560, 2390
-7568, 2410
-7604, 2496
-7576, 2468
-7640, 2472
-7576, 2492
-7536, 2474
-7552, 2570
-7580, 2642
-7600, 2594
-7616, 2596
-7676, 2628
-7676, 2674
-7740, 2738
-7680, 2676
-7652, 2716
-7660, 2762
-7600, 2786
-7632, 2822
-7668, 2946
-7712, 3070
-7728, 3160
-7708, 3158
-7632, 3190
-7712, 3236
-7708, 3302
-7648, 3334
-7700, 3378
-7736, 3374
-7780, 3420
-7756, 3420
-7712, 3484
-7748, 3510
-7680, 3528
-7732, 3566
-7744, 3554
-7720, 3606
-7748, 3654
-7812, 3724
-7792, 3782
-7788, 3824
-7804, 3850
-7856, 3956
-7856, 3944
-7864, 3906
-7868, 3908
-7800, 3890
-7848, 3894
-7856, 3914
-7884, 3964
-7888, 3978
-7892, 4004
-7872, 4020
-7912, 4056
-7872, 4062
-7844, 4092
-7952, 4136
-7924, 4140
-7940, 4146
-7864, 4120
-7996, 4156
-7860, 4114
-7920, 4140
-7944, 4140
-7912, 4126
-7976, 4152
-7896, 4132
-7980, 4152
-7964, 4148
-7948, 4142
-7892, 4126
-7944, 4144
-7996, 4156
-7988, 4148
-7960, 4148
-7976, 4152
-7952, 4146
-7880, 4126
-7924, 4126
-8020, 4164
-7944, 4138
-7952, 4140
-7944, 4142
-8012, 4160
-8004, 4158
-7904, 4130
-7932, 4142
-8020, 4164
-8024, 4164
-8016, 4162
-7984, 4152
-7960, 4146
-7996, 4156
-7948, 4136
-7956, 4142
-7976, 4154
-7952, 4140
-8000, 4150
-7932, 4136
-7900, 4126
-7968, 4142
-8008, 4158
-7960, 4144
-7988, 4154
-8024, 4166
-7960, 4148
-7976, 4152
-7960, 4142
-7992, 4150
-8008, 4162
-7968, 4144
-7964, 4146
-7952, 4144
-7992, 4156
-8028, 4166
-7956, 4148
-7980, 4156
-7876, 4118
-7944, 4140
-7908, 4136
-7964, 4150
-7888, 4122
-7968, 4146
-7908, 4132
-7972, 4152
-8000, 4156
-7936, 4140
-7956, 4146
-7976, 4154
-7960, 4144
-7920, 4138
-7988, 4154
-8000, 4158
-7980, 4150
-7936, 4142
-8012, 4162
-7984, 4154
-7900, 4128
-7920, 4136
-7920, 4130
-7964, 4148
-7992, 4156
-7924, 4140
-7944, 4136
-7944, 4140
-7972, 4138
-7936, 4124
-7948, 4134
-7956, 4144
-7932, 4134
-7964, 4142
-7980, 4154
-7964, 4144
-7976, 4148
-7912, 4130
-7952, 4146
-7940, 4144
-7964, 4148
-8012, 4160
-7988, 4148
-7952, 4146
-7904, 4128
-7900, 4126
-7960, 4148
-7988, 4154
-8024, 4166
-7976, 4148
-7948, 4142
-7968, 4148
-7964, 4144
-7988, 4154
-7960, 4148
-7972, 4148
-8032, 4166
-7956, 4140
-7928, 4132
-7996, 4156
-7976, 4154
-7988, 4152
-7960, 4146
-7984, 4154
-7884, 4126
-7956, 4142
-7964, 4148
-7992, 4150
-7904, 4126
-7948, 4146
-7888, 4124
-7940, 4128
-7920, 4136
-7960, 4148
-7908, 4132
-7900, 4122
-8020, 4158
-7952, 4146
-7940, 4142
-7928, 4128
-8000, 4154
-7916, 4132
-7912, 4128
-7956, 4144
-7956, 4148
-7936, 4142
-7968, 4152
-7904, 4128
-7968, 4144
-7892, 4128
-7972, 4150
-8012, 4160
-8024, 4166
-7956, 4150
-7956, 4150
-7944, 4142
-7956, 4148
-7920, 4130
-7928, 4132
-7932, 4140
-7912, 4134
-7940, 4142
-7916, 4134
-7964, 4146
-7916, 4136
-7932, 4138
-7940, 4142
-7940, 4144
-7992, 4158
-7912, 4132
-7980, 4150
-7976, 4140
-7884, 4108
-7928, 4132
-7988, 4156
-7972, 4150
-7912, 4130
-7956, 4146
-7976, 4150
-7892, 4128
-7884, 4128
-7924, 4132
-7948, 4142
-7900, 4122
-7916, 4132
-7972, 4150
-7888, 4128
-7908, 4134
-7900, 4132
-7940, 4144
-7996, 4158
-7920, 4132
-7976, 4152
-7984, 4152
-7940, 4142
-7976, 4148
-7980, 4152
-7948, 4144
-8000, 4156
