-2564, 226
-3832, 368
-4312, 396
-4872, 508
-5184, 564
-5320, 506
-5304, 478
-5512, 562
-5352, 720
-5532, 728
-5484, 730
-5568, 632
-5436, 708
-5356, 564
-5388, 692
-5744, 682
-5680, 678
-5676, 750
-5748, 634
-5732, 788
-5968, 864
-5796, 876
-5724, 1058
-5720, 1172
-5716, 1038
-5928, 1022
-6088, 1080
-5896, 1076
-5828, 1246
-6044, 1352
-5904, 1108
-6012, 908
-5936, 948
-5964, 824
-5996, 974
-5972, 948
-5976, 1022
-5812, 1040
-5928, 954
-5760, 878
-5948, 1258
-6036, 1178
-5896, 1166
-5588, 1204
-5844, 1204
-5824, 1006
-5884, 1078
-5896, 920
-5776, 938
-5652, 666
-5748, 730
-5648, 656
-5536, 636
-5688, 676
-5744, 568
-5836, 462
-5592, 506
-5596, 508
-5808, 370
-5844, 276
-5628, 248
-5828, 46
-5792, 62
-5864, 134
-5720, -2
-5756, -10
-5744, 16
-5904, -10
-5956, -70
-5912, -112
-5952, 54
-5868, 40
-5772, -2
-5652, 44
-5616, 168
-5748, 214
-5924, 304
-5740, 234
-5756, 320
-5636, 306
-5784, 302
-5936, 398
-5692, 382
-5664, 390
-5592, 388
-5660, 548
-5836, 596
-5772, 666
-5580, 554
-5384, 568
-5472, 482
-5492, 460
-5620, 528
-5548, 682
-5660, 486
-5456, 572
-5536, 628
-5600, 502
-5628, 558
-5460, 420
-5560, 396
-5568, 540
-5468, 652
-5608, 546
-5572, 500
-5752, 740
-5696, 692
-5628, 744
-5760, 590
-5704, 560
-5624, 666
-5784, 806
-5852, 944
-5744, 992
-5788, 1004
-5700, 876
-5644, 1056
-5696, 1122
-5648, 1136
-5864, 1272
-5788, 1484
-5780, 1364
-5796, 1402
-5720, 1416
-5700, 1406
-5744, 1384
-5868, 1492
-5600, 1326
-5728, 1350
-5744, 1496
-5664, 1262
-5616, 1212
-5748, 1262
-5676, 1122
-5736, 1218
-5472, 1142
-5420, 954
-5544, 992
-5560, 952
-5580, 1026
-5724, 1148
-5840, 1270
-5848, 1450
-5716, 1394
-5696, 1368
-5752, 1396
-5636, 1336
-5836, 1250
-5828, 1262
-5472, 1078
-5596, 882
-5556, 812
-5712, 896
-5664, 932
-5656, 1022
-5724, 1228
-5584, 1062
-5780, 1076
-5812, 1184
-5672, 902
-5892, 998
-5784, 848
-5744, 894
-5828, 920
-5848, 946
-5732, 982
-5920, 1014
-5792, 1172
-5972, 1260
-6004, 1322
-5772, 1306
-5820, 1378
-5908, 1318
-5860, 1356
-5748, 1384
-5796, 1352
-5828, 1218
-5916, 1250
-5996, 1338
-6080, 1484
-5976, 1420
-6016, 1378
-6036, 1430
-6032, 1496
-6004, 1372
-5824, 1376
-5792, 1468
-5608, 1534
-5788, 1694
-5744, 1602
-5892, 1756
-5720, 1772
-5884, 1906
-5900, 1920
-5916, 2116
-5840, 2118
-5800, 2248
-6000, 2474
-6104, 2556
-6100, 2528
-5940, 2434
-6024, 2452
-5972, 2516
-5984, 2540
-5824, 2356
-5972, 2282
-5660, 2136
-5752, 2180
-5856, 2130
-5868, 2058
-5968, 2034
-5876, 1978
-5996, 1978
-5960, 1882
-6192, 1988
-6004, 1866
-6040, 1952
-6244, 2158
-6016, 2112
-6136, 2204
-6144, 2230
-5948, 2110
-5896, 2106
-5800, 2080
-5964, 2158
-5856, 2210
-6016, 2212
-6000, 2146
-6060, 2154
-5748, 1922
-5628, 1788
-5780, 1844
-5668, 1816
-6092, 1954
-6056, 1786
-6076, 1922
-5976, 1802
-6100, 1746
-5792, 1730
-5912, 1778
-5732, 1766
-5852, 1736
-5840, 1728
-5820, 1872
-5924, 1940
-5944, 1864
-5940, 1818
-6064, 1846
-6068, 1730
-6164, 1650
-5956, 1592
-5932, 1506
-5964, 1580
-6032, 1692
-6120, 1776
-5948, 1814
-6020, 1898
-5884, 1882
-5860, 1834
-5960, 1946
-5748, 1774
-5880, 1788
-5856, 1818
-5776, 1846
-5936, 1876
-6124, 1930
-5944, 1894
-5916, 1882
-6080, 1908
-6040, 2052
-5960, 2106
-6000, 2026
-5804, 1952
-6128, 1984
-6024, 1994
-6176, 2160
-5884, 2242
-5772, 2376
-5808, 2380
-5696, 2346
-5732, 2370
-5828, 2482
-5716, 2504
-5952, 2654
-5980, 2694
-6312, 2780
-6180, 2778
-6180, 2814
-6196, 2906
-6172, 2988
-6000, 2862
-6048, 2836
-5996, 2722
-6192, 2814
-6192, 2860
-6220, 2914
-6400, 2996
-6108, 2818
-5972, 2722
-5908, 2640
